GDGT.0, GDGT.1, GDGT.2, GDGT.3, Crenarchaeol, Cren., D_nearest, SST, StDev, 
0.093972, 0.195035, 0.060284, 0.125887, 0.443262, 0.081560, 16.222764, 15.535323, 8.906223 
0.005587, 0.054469, 0.019553, 0.040503, 0.712291, 0.167598, 3.029689, 15.664850, 8.905840 
0.006321, 0.060683, 0.018963, 0.029077, 0.745891, 0.139064, 2.220961, 16.330058, 8.869264 
0.121212, 0.101818, 0.172121, 0.427879, 0.161212, 0.015758, 79.571066, 15.535323, 8.906223 
0.164571, 0.109714, 0.266286, 0.244571, 0.200000, 0.014857, 40.850366, 15.535323, 8.906223 
0.118644, 0.080226, 0.261017, 0.245198, 0.270056, 0.024859, 40.926972, 15.535323, 8.906223 
0.104513, 0.083135, 0.122328, 0.172209, 0.459620, 0.058195, 25.278495, 15.535323, 8.906223 
0.315789, 0.186235, 0.150810, 0.037449, 0.307692, 0.002024, 4.750871, 15.535422, 8.906223 
0.136161, 0.107143, 0.246652, 0.220982, 0.271205, 0.017857, 35.821899, 15.535323, 8.906223 
0.079957, 0.062900, 0.287846, 0.120469, 0.436034, 0.012793, 14.921170, 15.535323, 8.906223 
0.257143, 0.174490, 0.209184, 0.059184, 0.295918, 0.004082, 5.265103, 15.535328, 8.906223 
0.156218, 0.129496, 0.249743, 0.058582, 0.399794, 0.006166, 4.547237, 15.535563, 8.906223 
0.127637, 0.105485, 0.280591, 0.100211, 0.376582, 0.009494, 10.990049, 15.535323, 8.906223 
0.193220, 0.096441, 0.124441, 0.178407, 0.367218, 0.040272, 26.636572, 15.535323, 8.906223 
0.093305, 0.091563, 0.332491, 0.093497, 0.381596, 0.007547, 10.158013, 15.535323, 8.906223 
0.120341, 0.106643, 0.295013, 0.150090, 0.301535, 0.026378, 21.126212, 15.535323, 8.906223 
0.119658, 0.080936, 0.263261, 0.236637, 0.273657, 0.025851, 39.123378, 15.535323, 8.906223 
0.140853, 0.108823, 0.247636, 0.234865, 0.252360, 0.015462, 38.758080, 15.535323, 8.906223 
0.278600, 0.154700, 0.085700, 0.042800, 0.436700, 0.001500, 3.499200, 15.556274, 8.906205 
0.227600, 0.139100, 0.108400, 0.042600, 0.479900, 0.002400, 2.926765, 15.681415, 8.905447 
0.216200, 0.120200, 0.073200, 0.047600, 0.539100, 0.003700, 2.221010, 16.210124, 8.877544 
0.134700, 0.096300, 0.093700, 0.043700, 0.625800, 0.005800, 1.642416, 19.485317, 8.514017 
0.060400, 0.061400, 0.119700, 0.035600, 0.717300, 0.005600, 1.753038, 17.930562, 8.745252 
0.057806, 0.047105, 0.112611, 0.034903, 0.739174, 0.008401, 1.862412, 17.892926, 8.782200 
0.576000, 0.033400, 0.018800, 0.017100, 0.351700, 0.003000, 1.131214, 5.640415, 7.378914 
0.502200, 0.037300, 0.023700, 0.021500, 0.412700, 0.002600, 0.687432, 7.276814, 6.415389 
0.380900, 0.045200, 0.027100, 0.025400, 0.517800, 0.003600, 1.445309, 15.546687, 8.134440 
0.272300, 0.039500, 0.019700, 0.014500, 0.649000, 0.005000, 0.571003, 17.143086, 4.787853 
0.569200, 0.029800, 0.013400, 0.012500, 0.373900, 0.001200, 0.697956, 5.256642, 5.995573 
0.539900, 0.027100, 0.014600, 0.015000, 0.401400, 0.002000, 0.997720, 2.958495, 6.399012 
0.483348, 0.029003, 0.015302, 0.015802, 0.454245, 0.002300, 0.544911, 3.557859, 5.311870 
0.439600, 0.033600, 0.014100, 0.013200, 0.497800, 0.001700, 0.461806, 7.343174, 4.527207 
0.388100, 0.037800, 0.014600, 0.009600, 0.546500, 0.003400, 0.432050, 14.835009, 3.955201 
0.253300, 0.125900, 0.055300, 0.018300, 0.544100, 0.003100, 1.791504, 15.897515, 8.603024 
0.042180, 0.027051, 0.166316, 0.049995, 0.701633, 0.012824, 2.285997, 16.490024, 8.886239 
0.038404, 0.031703, 0.162616, 0.041904, 0.713571, 0.011801, 2.424839, 16.126712, 8.896936 
0.078131, 0.068427, 0.148459, 0.043017, 0.653061, 0.008904, 1.951890, 17.794076, 8.787326 
0.089572, 0.070456, 0.134408, 0.041633, 0.657726, 0.006205, 1.764103, 18.826180, 8.680997 
0.103386, 0.079443, 0.124424, 0.042677, 0.643959, 0.006111, 1.674351, 19.545621, 8.551256 
0.096929, 0.062419, 0.270081, 0.031409, 0.535461, 0.003701, 3.938478, 15.541395, 8.906221 
0.094447, 0.073137, 0.255928, 0.034817, 0.538069, 0.003602, 3.949502, 15.541611, 8.906222 
0.095038, 0.079032, 0.183774, 0.030612, 0.605142, 0.006403, 2.618147, 15.999307, 8.897361 
0.115746, 0.090036, 0.158263, 0.026911, 0.603541, 0.005502, 1.961203, 16.908946, 8.796658 
0.148489, 0.104563, 0.126276, 0.022614, 0.593756, 0.004303, 1.742344, 19.423681, 8.512841 
0.165049, 0.113102, 0.108197, 0.022220, 0.587529, 0.003904, 1.800544, 18.937468, 8.618264 
0.195957, 0.118995, 0.076962, 0.019416, 0.585769, 0.002902, 1.802911, 17.549152, 8.568096 
0.094737, 0.073684, 0.210526, 0.073684, 0.536842, 0.010526, 5.199293, 15.535334, 8.906223 
0.147368, 0.115789, 0.178947, 0.084211, 0.463158, 0.010526, 7.266879, 15.535323, 8.906223 
0.170213, 0.117021, 0.159574, 0.085106, 0.457447, 0.010638, 7.370956, 15.535323, 8.906223 
0.378788, 0.183983, 0.054113, 0.010823, 0.367965, 0.004329, 3.313800, 15.499522, 8.906024 
