,,,,,
0.193,0.06,0.077,0.013,0.593,0.065
0.197,0.061,0.073,0.01,0.604,0.054
0.193,0.066,0.07,0.009,0.613,0.048
0.217,0.055,0.073,0.009,0.592,0.054
0.2,0.063,0.086,0.012,0.575,0.065
0.213,0.057,0.073,0.011,0.592,0.054
0.203,0.064,0.087,0.011,0.573,0.06
0.193,0.062,0.085,0.011,0.591,0.059
0.183,0.057,0.077,0.01,0.625,0.049
0.212,0.06,0.078,0.01,0.584,0.057
0.205,0.061,0.078,0.012,0.586,0.058
0.201,0.058,0.075,0.01,0.604,0.053
0.213,0.062,0.085,0.01,0.571,0.059
0.218,0.055,0.079,0.009,0.577,0.061
0.199,0.052,0.076,0.009,0.606,0.058
0.179,0.05,0.08,0.01,0.63,0.051
0.179,0.052,0.077,0.01,0.633,0.049
0.145,0.05,0.071,0.013,0.663,0.058
0.135,0.05,0.077,0.014,0.667,0.058
0.119,0.047,0.072,0.015,0.7,0.046
0.137,0.049,0.07,0.013,0.67,0.06
0.175,0.05,0.069,0.012,0.64,0.054
0.436267119,0.040756139,0.017811942,0.006370034,0.492092645,0.006702121
0.365157166,0.063440687,0.049910682,0.007952636,0.494596823,0.018942006
0.307882323,0.072354321,0.055075677,0.007343424,0.535637959,0.021706296
0.535249976,0.048536126,0.036402094,0.005651467,0.360696549,0.013463788
0.455142745,0.061369317,0.043299463,0.006239214,0.41867512,0.015274141
0.280991577,0.078901462,0.04789369,0.007387589,0.567889507,0.016936174
0.861817034,0.010585514,0.005427176,0.001436605,0.118456945,0.002276726
0.467910435,0.049251644,0.024053129,0.005364229,0.44479198,0.008628583
0.43600598,0.066957906,0.036321505,0.005716689,0.442174849,0.012823071
0.448113823,0.069313579,0.039135141,0.005365952,0.425241633,0.012829871
0.45967313,0.071767323,0.035433239,0.005104789,0.417391547,0.010629972
0.431359919,0.055545314,0.027874017,0.004469979,0.470310685,0.010440086
0.47188216,0.05389317,0.028766507,0.005436283,0.43091053,0.009111351
0.452606676,0.059614164,0.032470694,0.005369503,0.439707312,0.010231651
0.458836394,0.046132743,0.020510631,0.006399058,0.460680409,0.007440765
0.454148547,0.056161837,0.028427596,0.008223202,0.443747847,0.009290971
0.486397362,0.033106719,0.013984735,0.005504196,0.456644403,0.004362585
0.454660129,0.043181855,0.020159169,0.004867981,0.470762402,0.006368465
0.446865664,0.046435265,0.022345981,0.005087276,0.472276752,0.006989062
0.516539679,0.023590968,0.007561472,0.003131727,0.446065031,0.003111123
0.497117892,0.022069975,0.008800345,0.003902561,0.465358544,0.002750684
0.434376518,0.026077418,0.010153093,0.004659735,0.521548369,0.003184865
0.495749241,0.021742155,0.008326529,0.002974614,0.468292578,0.002914882
0.5152,0.0698,0.0209,0.0042,0.3832,0.0068
0.4962,0.0609,0.0179,0.0027,0.4146,0.0077
0.4634,0.0432,0.0123,0.005,0.4733,0.0029
0.5221,0.0248,0.0067,0.0019,0.4411,0.0034
0.496,0.0225,0.0055,0.0026,0.4707,0.0027
0.5112,0.0676,0.0207,0.0032,0.3883,0.0091
0.5434,0.061,0.0192,0.0039,0.3655,0.0069
0.5492,0.0329,0.0092,0.0042,0.4016,0.003
0.502,0.0131,0.0037,0.002,0.4784,0.0008
0.497,0.0481,0.014,0.0031,0.4307,0.0071
0.541,0.0234,0.0068,0.0024,0.4237,0.0027
0.5461,0.0608,0.0197,0.0034,0.3622,0.0078
0.5164,0.0328,0.0097,0.0027,0.4341,0.0043
0.4588,0.0345,0.0103,0.0038,0.4891,0.0036
0.4967,0.0204,0.0049,0.0025,0.4724,0.003
0.5642,0.0242,0.0068,0.0034,0.3991,0.0022
0.494,0.0554,0.0175,0.0029,0.4217,0.0085
0.5419,0.0398,0.0117,0.0053,0.3975,0.0038
0.5404,0.0342,0.011,0.003,0.4074,0.004
0.5056,0.0232,0.0064,0.0027,0.459,0.0032
0.5421,0.0341,0.0104,0.0047,0.4057,0.0029
0.503,0.0342,0.0099,0.003,0.4446,0.0052
0.531,0.0204,0.0056,0.0021,0.4378,0.0031
0.4886,0.0279,0.0087,0.0037,0.4686,0.0025
0.5258,0.0389,0.0118,0.0053,0.4145,0.0037
0.5681,0.0274,0.0084,0.0037,0.3898,0.0026
0.5173,0.0162,0.0042,0.0017,0.4579,0.0028
0.5326,0.0502,0.0167,0.0032,0.39,0.0072
0.5414,0.0219,0.0068,0.0024,0.4248,0.0026
0.5574,0.0261,0.0077,0.0037,0.4023,0.0028
0.5328,0.0367,0.0108,0.0039,0.4104,0.0053
0.4826,0.0197,0.0051,0.0025,0.487,0.0031
0.5336,0.0275,0.0078,0.0035,0.4238,0.0038
0.5472,0.0195,0.006,0.0023,0.4226,0.0025
0.5435,0.017,0.0047,0.0021,0.4302,0.0025
0.5111,0.0208,0.0052,0.0025,0.4566,0.0038
0.5515,0.0198,0.0058,0.0031,0.4178,0.0021
0.4792,0.0495,0.0167,0.0057,0.4436,0.0051
0.5234,0.041,0.0151,0.0031,0.4127,0.0047
0.5436,0.0282,0.0085,0.0042,0.4126,0.0031
0.4966,0.0389,0.0141,0.0031,0.4427,0.0046
0.4778,0.0345,0.0113,0.003,0.4683,0.005
0.5261,0.0325,0.0108,0.0031,0.4232,0.0044
0.5152,0.0206,0.0057,0.003,0.4527,0.0029
0.4563,0.0532,0.0188,0.0071,0.4605,0.0041
0.528,0.0321,0.0098,0.0035,0.4216,0.0049
0.5053,0.0248,0.0066,0.0035,0.4559,0.0039
0.5517,0.0195,0.0057,0.0031,0.4178,0.0023
0.5183,0.0256,0.0078,0.0037,0.4415,0.003
0.5295,0.0234,0.007,0.0035,0.4339,0.0028
0.5527,0.021,0.0062,0.0032,0.4143,0.0025
0.4635,0.0373,0.0127,0.0049,0.4779,0.0037
0.4461,0.0237,0.0067,0.0023,0.5167,0.0045
0.5303,0.0337,0.0109,0.0036,0.4167,0.0048
0.5486,0.0281,0.0091,0.0042,0.4072,0.0028
0.4957,0.0233,0.0073,0.0028,0.4676,0.0034
0.5596,0.0176,0.0053,0.0031,0.4126,0.0017
0.4995,0.0566,0.0223,0.0032,0.4111,0.0073
0.565,0.0373,0.0123,0.0025,0.376,0.0068
0.5208,0.015,0.004,0.0018,0.4555,0.0029
0.5319,0.0361,0.0116,0.0027,0.411,0.0068
0.5426,0.0207,0.0062,0.0024,0.4246,0.0035
0.5015,0.0642,0.0262,0.0034,0.3966,0.0081
0.5417,0.0505,0.0176,0.003,0.3781,0.0092
0.5312,0.0328,0.0107,0.0035,0.4165,0.0052
0.5431,0.019,0.0057,0.0032,0.4267,0.0024
0.5317,0.0235,0.0069,0.0027,0.4308,0.0044
0.5214,0.0371,0.0121,0.0043,0.4194,0.0057
0.5506,0.0245,0.0062,0.0059,0.4103,0.0025
0.5789,0.0182,0.0056,0.0031,0.3921,0.0022
0.4948,0.0636,0.0262,0.0032,0.4035,0.0087
0.5591,0.0189,0.006,0.0033,0.4106,0.0021
0.55,0.0172,0.0052,0.003,0.4225,0.002
0.4794,0.0181,0.0048,0.0025,0.4917,0.0035
0.499,0.0543,0.022,0.0032,0.414,0.0075
0.5143,0.06,0.0249,0.0031,0.3896,0.0081
0.4921,0.0592,0.0243,0.0035,0.413,0.008
0.4682,0.034,0.0127,0.0032,0.4773,0.0047
0.4995,0.0472,0.0191,0.0032,0.4247,0.0063
0.5107,0.0158,0.0047,0.003,0.4639,0.0019
0.5767,0.0147,0.0047,0.0027,0.3996,0.0016
0.5262,0.0368,0.013,0.0039,0.4145,0.0056
0.5306,0.0154,0.0046,0.0027,0.4445,0.0021
0.5814,0.0174,0.0054,0.003,0.3906,0.0022
0.5258,0.0148,0.0043,0.0026,0.4504,0.0021
0.4333,0.0216,0.0072,0.0022,0.5319,0.0037
0.4688,0.0233,0.0078,0.0029,0.4936,0.0036
0.4789,0.0648,0.0274,0.0034,0.4164,0.0091
0.4928,0.0606,0.0248,0.0032,0.4093,0.0094
0.5028,0.0331,0.0123,0.0049,0.4438,0.0032
0.4313,0.0234,0.0085,0.0028,0.5308,0.0032
0.4872,0.0603,0.0261,0.0035,0.4151,0.0077
0.5301,0.0157,0.0051,0.0028,0.4444,0.0019
0.5124,0.0145,0.0044,0.0027,0.464,0.002
0.5002,0.0145,0.0045,0.0026,0.4763,0.0019
0.5059,0.0345,0.0131,0.0048,0.4381,0.0036
0.5227,0.0161,0.005,0.0025,0.4512,0.0025
0.5165,0.0192,0.0061,0.0025,0.4524,0.0033
0.5082,0.0122,0.0034,0.002,0.4719,0.0023
0.5283,0.0365,0.0133,0.0051,0.4123,0.0045
0.5002,0.0137,0.0038,0.002,0.4774,0.0028
0.5652,0.0147,0.0048,0.0029,0.4109,0.0016
0.4367,0.013,0.0038,0.0017,0.542,0.0027
0.49,0.0383,0.0152,0.0038,0.4473,0.0053
0.5067,0.0153,0.0047,0.0028,0.4683,0.0023
0.4786,0.0627,0.0271,0.0038,0.4189,0.009
0.5004,0.0613,0.0291,0.0035,0.3992,0.0065
0.5824,0.0179,0.006,0.0034,0.3882,0.0021
0.5475,0.015,0.005,0.0031,0.4278,0.0016
0.5433,0.0153,0.0049,0.0031,0.4316,0.0018
0.4062,0.0218,0.0077,0.0021,0.558,0.0042
0.4971,0.0142,0.0045,0.0029,0.4794,0.0018
0.4317,0.0237,0.0086,0.0037,0.5291,0.0032
0.4871,0.0637,0.0288,0.0037,0.4077,0.0092
0.5356,0.0273,0.0113,0.0038,0.4192,0.0028
0.551,0.0151,0.0051,0.0033,0.424,0.0015
0.5037,0.0126,0.0036,0.0022,0.4754,0.0025
0.5524,0.0154,0.005,0.0031,0.4221,0.0021
0.5117,0.0607,0.0291,0.0035,0.3875,0.0074
0.5304,0.0149,0.0049,0.0031,0.4447,0.0019
0.5327,0.0159,0.0052,0.0031,0.441,0.0022
0.4704,0.0667,0.0294,0.0042,0.4186,0.0106
0.5886,0.041,0.0156,0.005,0.3431,0.0066
0.5182,0.0161,0.0053,0.003,0.455,0.0023
0.5209,0.0397,0.0165,0.0045,0.4129,0.0055
0.5377,0.0359,0.015,0.0043,0.4024,0.0047
0.5462,0.0146,0.005,0.003,0.4295,0.0018
0.5382,0.0145,0.0047,0.0029,0.4376,0.002
0.4943,0.0148,0.0047,0.0024,0.4811,0.0028
0.471,0.0684,0.0312,0.0043,0.4148,0.0103
0.5492,0.0151,0.0052,0.0031,0.4256,0.0018
0.5478,0.0163,0.0055,0.0033,0.425,0.0021
0.4968,0.057,0.0255,0.004,0.408,0.0087
0.5753,0.044,0.0186,0.0044,0.3512,0.0066
0.4632,0.0393,0.0171,0.0058,0.471,0.0034
0.5256,0.0161,0.0057,0.0025,0.4474,0.0026
0.5358,0.0152,0.0052,0.0031,0.4387,0.002
0.4429,0.0215,0.0082,0.0025,0.5211,0.0038
0.4781,0.043,0.0174,0.0068,0.4498,0.0049
0.5127,0.0148,0.0048,0.0029,0.4624,0.0025
0.4808,0.0622,0.0283,0.0039,0.4142,0.0107
0.4572,0.0445,0.0196,0.0071,0.4676,0.0041
0.4821,0.0394,0.0176,0.0041,0.4511,0.0056
0.5263,0.04,0.0168,0.0048,0.406,0.0061
0.5214,0.0378,0.0162,0.0046,0.4146,0.0055
0.5166,0.0393,0.0166,0.0045,0.4168,0.0062
0.5511,0.0152,0.0051,0.0031,0.4231,0.0023
0.5259,0.0407,0.0177,0.0048,0.405,0.0059
0.4296,0.0198,0.0067,0.0026,0.5367,0.0045
0.4931,0.0146,0.0044,0.0021,0.4821,0.0037
0.4738,0.0557,0.0254,0.0035,0.4314,0.0102
0.4776,0.0135,0.0043,0.0029,0.4994,0.0022
0.5119,0.0597,0.0233,0.0038,0.3865,0.0148
0.4745,0.0658,0.0303,0.0053,0.4134,0.0106
0.5641,0.0147,0.005,0.0031,0.4107,0.0023
0.4471,0.0779,0.0337,0.0109,0.4201,0.0103
0.4833,0.0662,0.032,0.0052,0.4039,0.0096
0.4901,0.0251,0.0099,0.0035,0.467,0.0043
0.4901,0.0251,0.0099,0.0035,0.467,0.0043
0.5575,0.0417,0.0182,0.0051,0.3713,0.0062
0.4874,0.0398,0.0176,0.0039,0.4446,0.0068
0.4519,0.018,0.0066,0.0026,0.5173,0.0036
0.5033,0.015,0.0051,0.0032,0.4711,0.0024
0.5049,0.0218,0.0058,0.006,0.4578,0.0037
0.525,0.0403,0.0181,0.0049,0.4058,0.006
0.5819,0.0569,0.0244,0.0064,0.3203,0.0101
0.5115,0.0149,0.0052,0.0031,0.463,0.0024
0.4911,0.0133,0.0047,0.0031,0.486,0.0018
0.472,0.0255,0.0109,0.0021,0.4842,0.0054
0.5122,0.0476,0.0209,0.0099,0.4059,0.0036
0.5359,0.0411,0.0185,0.0049,0.3932,0.0063
0.4961,0.0324,0.014,0.0034,0.4481,0.006
0.4195,0.0191,0.0068,0.0027,0.5476,0.0043
0.3462,0.0186,0.0065,0.0035,0.6216,0.0035
0.5132,0.0148,0.0051,0.0032,0.4612,0.0025
0.4924,0.0129,0.0045,0.003,0.4852,0.0019
0.4888,0.013,0.0044,0.0029,0.4888,0.0021
0.4576,0.0699,0.0346,0.005,0.4212,0.0117
0.4527,0.0684,0.0332,0.0047,0.4286,0.0123
0.5453,0.0395,0.0181,0.0052,0.3862,0.0058
0.5015,0.0136,0.0051,0.0032,0.4749,0.0018
0.4896,0.014,0.0048,0.0031,0.486,0.0025
0.4994,0.06,0.0267,0.0046,0.3962,0.0132
0.5621,0.0175,0.0065,0.004,0.4073,0.0026
0.5008,0.0565,0.0232,0.0054,0.4006,0.0134
0.483,0.0134,0.0047,0.0031,0.4936,0.0022
0.4712,0.0125,0.0042,0.003,0.5069,0.0022
0.4948,0.0346,0.0172,0.004,0.4445,0.0049
0.4615,0.0566,0.0267,0.004,0.4393,0.012
0.4798,0.0127,0.0042,0.003,0.4977,0.0025
0.4763,0.0124,0.0045,0.003,0.5017,0.0021
0.4703,0.012,0.004,0.0027,0.5084,0.0026
0.4704,0.0121,0.0041,0.0026,0.5081,0.0027
0.4576,0.0125,0.0041,0.0029,0.5203,0.0026
0.4687,0.0123,0.0044,0.0031,0.5095,0.002
0.5317,0.0322,0.011,0.0028,0.4109,0.0113
0.4784,0.013,0.0046,0.0032,0.4983,0.0024
0.4737,0.0377,0.0183,0.0039,0.4586,0.0078
0.4499,0.0674,0.0338,0.0051,0.429,0.0148
0.4707,0.0557,0.0293,0.0046,0.4292,0.0106
0.4563,0.0117,0.0043,0.0031,0.5225,0.002
0.5512,0.0341,0.0123,0.0028,0.3872,0.0124
0.5112,0.0533,0.022,0.0038,0.3923,0.0174
0.3918,0.0361,0.0134,0.0053,0.5428,0.0107
0.3767,0.0369,0.0147,0.0061,0.5565,0.0091
0.4771,0.0132,0.0049,0.0031,0.4989,0.0028
0.4591,0.0754,0.0396,0.0064,0.4033,0.0162
0.4363,0.0824,0.0507,0.0021,0.4135,0.0151
0.4519,0.0693,0.0381,0.0059,0.4209,0.0138
0.4148,0.0306,0.0141,0.0038,0.529,0.0078
0.4461,0.053,0.0288,0.0038,0.4565,0.0117
0.4372,0.0705,0.0388,0.0065,0.4328,0.0142
0.4318,0.0238,0.011,0.0037,0.5242,0.0056
0.4645,0.0421,0.0229,0.0042,0.4577,0.0087
0.4224,0.0719,0.0401,0.0063,0.4443,0.015
0.5034,0.0266,0.0123,0.0042,0.4472,0.0063
0.4964,0.0737,0.042,0.0061,0.3665,0.0153
0.4461,0.0578,0.0334,0.0096,0.4461,0.007
0.3788,0.0113,0.004,0.0028,0.6,0.0031
0.454,0.0675,0.04,0.0043,0.4194,0.0149
0.4709,0.0599,0.0316,0.0054,0.4166,0.0156
0.4531,0.0447,0.0249,0.0043,0.4629,0.0101
0.434,0.0846,0.0547,0.0035,0.4062,0.0169
0.4492,0.0709,0.0411,0.0055,0.4167,0.0166
0.4058,0.0328,0.015,0.0035,0.5319,0.0109
0.4507,0.0713,0.042,0.0073,0.4137,0.015
0.4194,0.0723,0.0417,0.0068,0.443,0.0169
0.4954,0.0649,0.0382,0.0068,0.3808,0.0138
0.4052,0.0704,0.0466,0.0037,0.4606,0.0135
0.496,0.0763,0.0457,0.0075,0.3585,0.016
0.4539,0.0613,0.0295,0.0065,0.4284,0.0205
0.489,0.0726,0.0439,0.0073,0.3714,0.0157
0.4304,0.0617,0.0385,0.0038,0.451,0.0147
0.5472,0.0171,0.0088,0.0045,0.4198,0.0025
0.4118,0.0705,0.0414,0.0051,0.4522,0.0189
0.4058,0.0261,0.0137,0.0038,0.5438,0.0069
0.5038,0.0694,0.0417,0.007,0.3616,0.0165
0.4428,0.0903,0.06,0.0067,0.381,0.0192
0.4806,0.0709,0.045,0.0071,0.381,0.0154
0.3819,0.0332,0.0175,0.0035,0.5527,0.0111
0.3929,0.0761,0.0488,0.0072,0.4567,0.0182
0.5178,0.0769,0.0496,0.0077,0.3303,0.0177
0.4499,0.0844,0.0572,0.0069,0.3833,0.0183
0.4635,0.0758,0.0502,0.0072,0.386,0.0173
0.4456,0.0491,0.0308,0.0052,0.4567,0.0126
0.492,0.0705,0.0454,0.0073,0.3674,0.0174
0.4617,0.0768,0.0512,0.0074,0.3849,0.018
0.4551,0.0748,0.0494,0.0076,0.3951,0.0181
0.4116,0.0678,0.0427,0.0106,0.4525,0.0147
0.4392,0.0685,0.0436,0.009,0.4231,0.0166
0.4523,0.078,0.053,0.0078,0.3906,0.0184
0.463,0.0748,0.0507,0.0074,0.386,0.0181
0.4232,0.0835,0.0577,0.0079,0.4071,0.0206
0.4508,0.0787,0.054,0.008,0.3891,0.0193
0.4653,0.0275,0.0153,0.0055,0.4781,0.0083
0.4117,0.0592,0.0357,0.0102,0.4663,0.0168
0.3914,0.0745,0.0493,0.0083,0.4551,0.0214
0.4297,0.0832,0.0607,0.0082,0.397,0.0212
0.3763,0.0795,0.0581,0.0088,0.4554,0.0218
0.4131,0.0395,0.0261,0.0052,0.5033,0.0128
0.3961,0.0619,0.0392,0.006,0.4718,0.0251
0.335,0.0896,0.0627,0.0087,0.4717,0.0324
0.3909,0.0662,0.0486,0.0098,0.4662,0.0184
0.3785,0.0674,0.0502,0.0068,0.4759,0.0212
0.4045,0.0532,0.0395,0.0061,0.4803,0.0163
0.3522,0.0556,0.0336,0.0111,0.5269,0.0206
0.3804,0.0671,0.0484,0.0114,0.4737,0.019
0.3667,0.0766,0.057,0.009,0.4665,0.0241
0.3144,0.0481,0.0326,0.0102,0.5806,0.014
0.3533,0.0909,0.0732,0.0068,0.4476,0.0282
0.365,0.0852,0.0687,0.0081,0.4466,0.0263
0.3562,0.077,0.0589,0.009,0.4729,0.0259
0.3929,0.0493,0.0382,0.0065,0.4964,0.0166
0.3176,0.0607,0.0439,0.0161,0.5458,0.016
0.3528,0.0878,0.0719,0.0055,0.4494,0.0326
0.3717,0.0665,0.0514,0.0071,0.4784,0.0249
0.3473,0.0911,0.0716,0.0058,0.4471,0.0371
0.3931,0.0796,0.0613,0.0051,0.4273,0.0336
0.3645,0.0895,0.0729,0.0126,0.4322,0.0284
0.322,0.0759,0.0599,0.01,0.5052,0.0269
0.3757,0.0686,0.0575,0.0089,0.4677,0.0216
0.3454,0.0798,0.0652,0.0086,0.4724,0.0286
0.3397,0.0777,0.0655,0.0074,0.4826,0.0271
0.3168,0.0642,0.0499,0.0097,0.534,0.0254
0.3413,0.0762,0.0674,0.0072,0.4804,0.0274
0.3427,0.0851,0.0742,0.006,0.4574,0.0346
0.3357,0.0793,0.0685,0.0101,0.477,0.0293
0.3274,0.082,0.0749,0.0062,0.4784,0.0311
0.3272,0.0776,0.0693,0.0075,0.4883,0.0301
0.3135,0.0754,0.0637,0.011,0.5069,0.0294
0.3251,0.0702,0.0576,0.014,0.5073,0.0258
0.3134,0.0815,0.0733,0.0072,0.4908,0.0339
0.3329,0.0805,0.0738,0.0111,0.4726,0.0291
0.3131,0.0684,0.0579,0.0144,0.5216,0.0246
0.3142,0.0702,0.0583,0.0124,0.5157,0.0291
0.3368,0.0779,0.0718,0.0091,0.4736,0.0308
0.3102,0.0802,0.0721,0.008,0.4944,0.035
0.2957,0.0806,0.0734,0.0076,0.5073,0.0353
0.2664,0.0732,0.0655,0.0155,0.5539,0.0254
0.3451,0.0751,0.0692,0.0088,0.4698,0.0321
0.3162,0.0822,0.0802,0.0082,0.4808,0.0323
0.3381,0.0776,0.0738,0.0099,0.4704,0.0302
0.3076,0.0823,0.0772,0.0078,0.4888,0.0364
0.3144,0.0844,0.0815,0.0081,0.4764,0.0351
0.3145,0.0813,0.0815,0.0078,0.4836,0.0312
0.3173,0.0785,0.0759,0.0079,0.4876,0.0328
0.3121,0.0806,0.0769,0.0082,0.4872,0.035
0.3201,0.0763,0.0744,0.0077,0.4886,0.0329
0.3309,0.0693,0.0657,0.0081,0.4953,0.0307
0.314,0.077,0.078,0.008,0.4916,0.0314
0.3088,0.075,0.0745,0.0079,0.5013,0.0325
0.3225,0.0798,0.0785,0.0074,0.4752,0.0366
0.3167,0.0783,0.0765,0.0089,0.4847,0.0349
0.3296,0.0797,0.0796,0.0085,0.4682,0.0344
0.2972,0.0815,0.0797,0.0101,0.4949,0.0367
0.3389,0.0778,0.0765,0.0126,0.4624,0.0318
0.3176,0.0737,0.0723,0.0078,0.494,0.0346
0.2985,0.0751,0.0714,0.0113,0.5087,0.0351
0.2911,0.0759,0.0732,0.0142,0.5139,0.0318
0.3009,0.0741,0.0743,0.0124,0.5081,0.0302
0.2959,0.0673,0.0659,0.0116,0.5305,0.0287
0.2854,0.0516,0.0496,0.0133,0.5812,0.0189
0.2958,0.0721,0.072,0.0135,0.5176,0.0289
0.3429,0.0696,0.0654,0.0088,0.4751,0.0381
0.3241,0.0813,0.0848,0.01,0.4627,0.0371
0.2571,0.074,0.0754,0.0137,0.5483,0.0315
0.1695,0.0709,0.0892,0.0113,0.6436,0.0157
0.3037,0.0736,0.0781,0.0087,0.5005,0.0354
0.2739,0.0812,0.0915,0.0084,0.5085,0.0365
0.2987,0.0774,0.0816,0.0133,0.4918,0.0373
0.2946,0.0728,0.0808,0.0081,0.5072,0.0364
0.2884,0.0715,0.0768,0.0085,0.5167,0.038
0.2628,0.0708,0.0743,0.0158,0.5438,0.0324
0.2758,0.0678,0.0733,0.014,0.5384,0.0307
0.2889,0.0728,0.0821,0.0091,0.5099,0.0373
0.2723,0.0701,0.0783,0.0116,0.5336,0.034
0.291,0.0743,0.0832,0.0112,0.5028,0.0375
0.2723,0.0743,0.0804,0.0173,0.5192,0.0363
0.3191,0.0734,0.0738,0.0164,0.4724,0.0447
0.275,0.0652,0.0749,0.0116,0.5395,0.0339
0.2721,0.0665,0.0771,0.0113,0.5377,0.0353
0.2737,0.0661,0.0746,0.0109,0.5372,0.0375
0.2596,0.073,0.0907,0.0098,0.5291,0.0378
0.2828,0.0708,0.0856,0.0099,0.5122,0.0387
0.242,0.0689,0.0672,0.0181,0.5573,0.0464
0.2759,0.0677,0.0842,0.0104,0.5269,0.0349
0.2343,0.0718,0.072,0.0195,0.5564,0.0459
0.2617,0.0694,0.0823,0.0114,0.5358,0.0394
0.2909,0.0713,0.0872,0.0114,0.5001,0.0391
0.2899,0.0724,0.0829,0.0143,0.4977,0.0427
0.2249,0.062,0.0614,0.0165,0.5924,0.0428
0.2383,0.0581,0.0735,0.0118,0.5901,0.0283
0.2877,0.0702,0.0831,0.014,0.503,0.0419
0.2319,0.0693,0.0761,0.0138,0.5611,0.0477
0.2993,0.0748,0.0931,0.0179,0.4775,0.0375
0.3484,0.0695,0.0632,0.0035,0.4421,0.0733
0.2477,0.071,0.0803,0.0187,0.5368,0.0455
0.2633,0.0712,0.0948,0.0125,0.5182,0.0399
0.2863,0.0715,0.0842,0.0127,0.4941,0.0513
0.2791,0.0729,0.0924,0.0108,0.4953,0.0495
0.2506,0.0651,0.086,0.0175,0.5453,0.0355
0.2236,0.0732,0.0777,0.0195,0.5465,0.0595
0.2824,0.0717,0.0879,0.0121,0.4919,0.0541
0.2229,0.0675,0.0794,0.0166,0.5636,0.0501
0.2311,0.0734,0.0933,0.017,0.5364,0.0488
0.2023,0.0696,0.0813,0.0179,0.5764,0.0524
0.2366,0.0663,0.0781,0.0148,0.5488,0.0553
0.2607,0.0649,0.0798,0.0128,0.5285,0.0533
0.2466,0.0682,0.0852,0.0155,0.5313,0.0531
0.2145,0.0729,0.0941,0.0179,0.5477,0.053
0.1884,0.0503,0.0652,0.0102,0.6468,0.0391
0.2441,0.0681,0.0826,0.0128,0.5326,0.0598
0.2394,0.0902,0.1557,0.017,0.4646,0.0331
